task_uuid,request_id,src_path,scene,seat,date,task_name,tags,steps,duration,modality,actor,gender,height,weight,age,nationality,origin,status,track,PATH_PREFIX,match
dd180fdf-958c-4828-8c15-8d7c113f531d,1219_81,square09/20260304/1219_81_1520607597,ITF,square09,2026/3/4,"将""遥控器""从桌面放入""篮子""中",右手抓放|带tracker|高度90CM|距离25CM|放入|篮子在前方,"演员呈现初始状态|低头查看""遥控器""|使用操作指定的手，抓取并抓紧""遥控器""|转头看向""遥控器""将要放置的篮子|将""遥控器""放置在篮子内|确定放稳""遥控器""后，松手并恢复到初始姿态",5.44,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,male,180.0,67.0,24.0,CN,nr,1,1,square09/20260304/1219_81,0
0644199d-96f8-4a06-972c-a9c1e8cf999d,1219_82,square09/20260304/1219_82_1520607605,ITF,square09,2026/3/4,"将""遥控器""从桌面放入""篮子""中",右手抓放|带tracker|高度90CM|距离25CM|放入|篮子在前方,"演员呈现初始状态|低头查看""遥控器""|使用操作指定的手，抓取并抓紧""遥控器""|转头看向""遥控器""将要放置的篮子|将""遥控器""放置在篮子内|确定放稳""遥控器""后，松手并恢复到初始姿态",9.062,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,male,180.0,67.0,24.0,CN,nr,1,1,square09/20260304/1219_82,square09/20260304/1219_82
0049439a-0c73-4183-8575-21cef119c69a,1219_83,square09/20260304/1219_83_1520607620,ITF,square09,2026/3/4,"将""遥控器""从桌面放入""篮子""中",右手抓放|带tracker|高度90CM|距离25CM|放入|篮子在前方,"演员呈现初始状态|低头查看""遥控器""|使用操作指定的手，抓取并抓紧""遥控器""|转头看向""遥控器""将要放置的篮子|将""遥控器""放置在篮子内|确定放稳""遥控器""后，松手并恢复到初始姿态",3.431,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,male,180.0,67.0,24.0,CN,nr,1,1,square09/20260304/1219_83,0
a1aa5368-f65c-49e9-9598-27b37945cd3a,1219_84,square09/20260304/1219_84_1520607626,ITF,square09,2026/3/4,"将""遥控器""从桌面放入""篮子""中",右手抓放|带tracker|高度90CM|距离25CM|放入|篮子在前方,"演员呈现初始状态|低头查看""遥控器""|使用操作指定的手，抓取并抓紧""遥控器""|转头看向""遥控器""将要放置的篮子|将""遥控器""放置在篮子内|确定放稳""遥控器""后，松手并恢复到初始姿态",3.189,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,male,180.0,67.0,24.0,CN,nr,1,1,square09/20260304/1219_84,0
fae31100-3b94-4520-a5ae-b00f37730fc5,1219_85,square09/20260304/1219_85_1520607632,ITF,square09,2026/3/4,"将""遥控器""从桌面放入""篮子""中",右手抓放|带tracker|高度90CM|距离25CM|放入|篮子在前方,"演员呈现初始状态|低头查看""遥控器""|使用操作指定的手，抓取并抓紧""遥控器""|转头看向""遥控器""将要放置的篮子|将""遥控器""放置在篮子内|确定放稳""遥控器""后，松手并恢复到初始姿态",7.096,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,male,180.0,67.0,24.0,CN,nr,1,1,square09/20260304/1219_85,0
8d3da335-5dc0-4ba8-862f-6463436dd356,1220_1,square09/20260304/1220_1_1520610662,ITF,square09,2026/3/4,"将""遥控器""从桌面放入""篮子""中",左手抓放|带tracker|高度100CM|距离15CM|放入|篮子在前方,"演员呈现初始状态|低头查看""遥控器""|使用操作指定的手，抓取并抓紧""遥控器""|转头看向""遥控器""将要放置的篮子|将""遥控器""放置在篮子内|确定放稳""遥控器""后，松手并恢复到初始姿态",12.107,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,male,180.0,67.0,24.0,CN,nr,1,1,square09/20260304/1220_1,0
ed2e73c0-32e0-480d-b913-9b5b94dcabd3,1220_2,square09/20260304/1220_2_1520610684,ITF,square09,2026/3/4,"将""遥控器""从桌面放入""篮子""中",左手抓放|带tracker|高度100CM|距离15CM|放入|篮子在前方,"演员呈现初始状态|低头查看""遥控器""|使用操作指定的手，抓取并抓紧""遥控器""|转头看向""遥控器""将要放置的篮子|将""遥控器""放置在篮子内|确定放稳""遥控器""后，松手并恢复到初始姿态",12.469,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,male,180.0,67.0,24.0,CN,nr,1,1,square09/20260304/1220_2,0
dd17dee9-6719-4264-b44a-f97e7b7590b7,1220_3,square09/20260304/1220_3_1520610702,ITF,square09,2026/3/4,"将""遥控器""从桌面放入""篮子""中",左手抓放|带tracker|高度100CM|距离15CM|放入|篮子在前方,"演员呈现初始状态|低头查看""遥控器""|使用操作指定的手，抓取并抓紧""遥控器""|转头看向""遥控器""将要放置的篮子|将""遥控器""放置在篮子内|确定放稳""遥控器""后，松手并恢复到初始姿态",11.863,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,male,180.0,67.0,24.0,CN,nr,1,1,square09/20260304/1220_3,0
0a9f0a5a-e1f9-4dce-9eae-8b0b5be08c35,1220_4,square09/20260304/1220_4_1520610721,ITF,square09,2026/3/4,"将""遥控器""从桌面放入""篮子""中",左手抓放|带tracker|高度100CM|距离15CM|放入|篮子在前方,"演员呈现初始状态|低头查看""遥控器""|使用操作指定的手，抓取并抓紧""遥控器""|转头看向""遥控器""将要放置的篮子|将""遥控器""放置在篮子内|确定放稳""遥控器""后，松手并恢复到初始姿态",11.476,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,male,180.0,67.0,24.0,CN,nr,1,1,square09/20260304/1220_4,0
3256a099-d36b-471e-a8f9-fd6165cd8321,1220_5,square09/20260304/1220_5_1520610736,ITF,square09,2026/3/4,"将""遥控器""从桌面放入""篮子""中",左手抓放|带tracker|高度100CM|距离15CM|放入|篮子在前方,"演员呈现初始状态|低头查看""遥控器""|使用操作指定的手，抓取并抓紧""遥控器""|转头看向""遥控器""将要放置的篮子|将""遥控器""放置在篮子内|确定放稳""遥控器""后，松手并恢复到初始姿态",11.893,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,male,180.0,67.0,24.0,CN,nr,1,1,square09/20260304/1220_5,0
e97f3e72-15ce-40c8-9a3e-849248c9c35f,1220_46,square09/20260304/1220_46_1520612175,ITF,square09,2026/3/4,"将""遥控器""从桌面放入""篮子""中",左手抓放|带tracker|高度100CM|距离15CM|放入|篮子在前方,"演员呈现初始状态|低头查看""遥控器""|使用操作指定的手，抓取并抓紧""遥控器""|转头看向""遥控器""将要放置的篮子|将""遥控器""放置在篮子内|确定放稳""遥控器""后，松手并恢复到初始姿态",10.966,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,male,180.0,67.0,24.0,CN,nr,1,1,square09/20260304/1220_46,0
697b6d4d-ba2b-4100-b080-324f1df4d926,1220_7,square09/20260304/1220_7_1520610858,ITF,square09,2026/3/4,"将""遥控器""从桌面放入""篮子""中",左手抓放|带tracker|高度100CM|距离15CM|放入|篮子在前方,"演员呈现初始状态|低头查看""遥控器""|使用操作指定的手，抓取并抓紧""遥控器""|转头看向""遥控器""将要放置的篮子|将""遥控器""放置在篮子内|确定放稳""遥控器""后，松手并恢复到初始姿态",12.461,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,male,180.0,67.0,24.0,CN,nr,1,1,square09/20260304/1220_7,0
e7e73998-ce4a-472b-8081-35e637ed03bd,1220_8,square09/20260304/1220_8_1520610874,ITF,square09,2026/3/4,"将""遥控器""从桌面放入""篮子""中",左手抓放|带tracker|高度100CM|距离15CM|放入|篮子在前方,"演员呈现初始状态|低头查看""遥控器""|使用操作指定的手，抓取并抓紧""遥控器""|转头看向""遥控器""将要放置的篮子|将""遥控器""放置在篮子内|确定放稳""遥控器""后，松手并恢复到初始姿态",11.771,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,male,180.0,67.0,24.0,CN,nr,1,1,square09/20260304/1220_8,0
4c37edad-cdaf-45b1-b3bd-c861be445aa2,1220_9,square09/20260304/1220_9_1520610890,ITF,square09,2026/3/4,"将""遥控器""从桌面放入""篮子""中",左手抓放|带tracker|高度100CM|距离15CM|放入|篮子在前方,"演员呈现初始状态|低头查看""遥控器""|使用操作指定的手，抓取并抓紧""遥控器""|转头看向""遥控器""将要放置的篮子|将""遥控器""放置在篮子内|确定放稳""遥控器""后，松手并恢复到初始姿态",11.984,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,male,180.0,67.0,24.0,CN,nr,1,1,square09/20260304/1220_9,0
c05eb61c-95f8-4b34-90c2-1983da232240,1220_10,square09/20260304/1220_10_1520610907,ITF,square09,2026/3/4,"将""遥控器""从桌面放入""篮子""中",左手抓放|带tracker|高度100CM|距离15CM|放入|篮子在前方,"演员呈现初始状态|低头查看""遥控器""|使用操作指定的手，抓取并抓紧""遥控器""|转头看向""遥控器""将要放置的篮子|将""遥控器""放置在篮子内|确定放稳""遥控器""后，松手并恢复到初始姿态",12.281,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,male,180.0,67.0,24.0,CN,nr,1,1,square09/20260304/1220_10,0
d75dc649-5b2b-4e70-8fab-76068665e1ff,1220_11,square09/20260304/1220_11_1520610925,ITF,square09,2026/3/4,"将""遥控器""从桌面放入""篮子""中",左手抓放|带tracker|高度100CM|距离15CM|放入|篮子在前方,"演员呈现初始状态|低头查看""遥控器""|使用操作指定的手，抓取并抓紧""遥控器""|转头看向""遥控器""将要放置的篮子|将""遥控器""放置在篮子内|确定放稳""遥控器""后，松手并恢复到初始姿态",12.13,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,male,180.0,67.0,24.0,CN,nr,1,1,square09/20260304/1220_11,0
55bbd55c-88ab-47ad-9ad5-c087dde03f1e,1220_12,square09/20260304/1220_12_1520611345,ITF,square09,2026/3/4,"将""遥控器""从桌面放入""篮子""中",左手抓放|带tracker|高度100CM|距离15CM|放入|篮子在前方,"演员呈现初始状态|低头查看""遥控器""|使用操作指定的手，抓取并抓紧""遥控器""|转头看向""遥控器""将要放置的篮子|将""遥控器""放置在篮子内|确定放稳""遥控器""后，松手并恢复到初始姿态",13.534,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,male,180.0,67.0,24.0,CN,nr,1,1,square09/20260304/1220_12,0
29fd4d8e-4946-4a56-8d54-e6953d24f1e9,1220_13,square09/20260304/1220_13_1520611365,ITF,square09,2026/3/4,"将""遥控器""从桌面放入""篮子""中",左手抓放|带tracker|高度100CM|距离15CM|放入|篮子在前方,"演员呈现初始状态|低头查看""遥控器""|使用操作指定的手，抓取并抓紧""遥控器""|转头看向""遥控器""将要放置的篮子|将""遥控器""放置在篮子内|确定放稳""遥控器""后，松手并恢复到初始姿态",12.082,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,male,180.0,67.0,24.0,CN,nr,1,1,square09/20260304/1220_13,0
7e715ae0-cf38-45b5-be67-86fa7f2e571d,1220_14,square09/20260304/1220_14_1520611393,ITF,square09,2026/3/4,"将""遥控器""从桌面放入""篮子""中",左手抓放|带tracker|高度100CM|距离15CM|放入|篮子在前方,"演员呈现初始状态|低头查看""遥控器""|使用操作指定的手，抓取并抓紧""遥控器""|转头看向""遥控器""将要放置的篮子|将""遥控器""放置在篮子内|确定放稳""遥控器""后，松手并恢复到初始姿态",11.777,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,male,180.0,67.0,24.0,CN,nr,1,1,square09/20260304/1220_14,0
db64f63a-ed9c-4707-a291-3b1e73d62269,1220_15,square09/20260304/1220_15_1520611409,ITF,square09,2026/3/4,"将""遥控器""从桌面放入""篮子""中",左手抓放|带tracker|高度100CM|距离15CM|放入|篮子在前方,"演员呈现初始状态|低头查看""遥控器""|使用操作指定的手，抓取并抓紧""遥控器""|转头看向""遥控器""将要放置的篮子|将""遥控器""放置在篮子内|确定放稳""遥控器""后，松手并恢复到初始姿态",10.504,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,male,180.0,67.0,24.0,CN,nr,1,1,square09/20260304/1220_15,0
74446a28-24a5-42b4-87f7-488d41278f2a,1220_16,square09/20260304/1220_16_1520611439,ITF,square09,2026/3/4,"将""遥控器""从桌面放入""篮子""中",左手抓放|带tracker|高度100CM|距离15CM|放入|篮子在前方,"演员呈现初始状态|低头查看""遥控器""|使用操作指定的手，抓取并抓紧""遥控器""|转头看向""遥控器""将要放置的篮子|将""遥控器""放置在篮子内|确定放稳""遥控器""后，松手并恢复到初始姿态",11.325,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,male,180.0,67.0,24.0,CN,nr,1,1,square09/20260304/1220_16,0
d140f2e3-5ca2-4be3-9344-eae91e42af47,1220_17,square09/20260304/1220_17_1520611454,ITF,square09,2026/3/4,"将""遥控器""从桌面放入""篮子""中",左手抓放|带tracker|高度100CM|距离15CM|放入|篮子在前方,"演员呈现初始状态|低头查看""遥控器""|使用操作指定的手，抓取并抓紧""遥控器""|转头看向""遥控器""将要放置的篮子|将""遥控器""放置在篮子内|确定放稳""遥控器""后，松手并恢复到初始姿态",10.742,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,male,180.0,67.0,24.0,CN,nr,1,1,square09/20260304/1220_17,0
0fcf5c6b-a2c4-48be-a8bb-ad5e212cdb95,1220_18,square09/20260304/1220_18_1520611469,ITF,square09,2026/3/4,"将""遥控器""从桌面放入""篮子""中",左手抓放|带tracker|高度100CM|距离15CM|放入|篮子在前方,"演员呈现初始状态|低头查看""遥控器""|使用操作指定的手，抓取并抓紧""遥控器""|转头看向""遥控器""将要放置的篮子|将""遥控器""放置在篮子内|确定放稳""遥控器""后，松手并恢复到初始姿态",10.854,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,male,180.0,67.0,24.0,CN,nr,1,1,square09/20260304/1220_18,0
3dcea5e1-6955-4794-98ce-93ed4148e1ff,1220_19,square09/20260304/1220_19_1520611485,ITF,square09,2026/3/4,"将""遥控器""从桌面放入""篮子""中",左手抓放|带tracker|高度100CM|距离15CM|放入|篮子在前方,"演员呈现初始状态|低头查看""遥控器""|使用操作指定的手，抓取并抓紧""遥控器""|转头看向""遥控器""将要放置的篮子|将""遥控器""放置在篮子内|确定放稳""遥控器""后，松手并恢复到初始姿态",10.838,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,male,180.0,67.0,24.0,CN,nr,1,1,square09/20260304/1220_19,0
5afc6964-20ca-41e5-beff-032df372d375,1220_20,square09/20260304/1220_20_1520611500,ITF,square09,2026/3/4,"将""遥控器""从桌面放入""篮子""中",左手抓放|带tracker|高度100CM|距离15CM|放入|篮子在前方,"演员呈现初始状态|低头查看""遥控器""|使用操作指定的手，抓取并抓紧""遥控器""|转头看向""遥控器""将要放置的篮子|将""遥控器""放置在篮子内|确定放稳""遥控器""后，松手并恢复到初始姿态",9.999,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,male,180.0,67.0,24.0,CN,nr,1,1,square09/20260304/1220_20,0
a2d2b6be-86eb-4f60-be24-9a859de3fb5b,1220_21,square09/20260304/1220_21_1520611517,ITF,square09,2026/3/4,"将""遥控器""从桌面放入""篮子""中",左手抓放|带tracker|高度100CM|距离15CM|放入|篮子在前方,"演员呈现初始状态|低头查看""遥控器""|使用操作指定的手，抓取并抓紧""遥控器""|转头看向""遥控器""将要放置的篮子|将""遥控器""放置在篮子内|确定放稳""遥控器""后，松手并恢复到初始姿态",12.676,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,male,180.0,67.0,24.0,CN,nr,1,1,square09/20260304/1220_21,0
ec138162-990f-4bf3-92dd-0cd640944c31,1220_22,square09/20260304/1220_22_1520611543,ITF,square09,2026/3/4,"将""遥控器""从桌面放入""篮子""中",左手抓放|带tracker|高度100CM|距离15CM|放入|篮子在前方,"演员呈现初始状态|低头查看""遥控器""|使用操作指定的手，抓取并抓紧""遥控器""|转头看向""遥控器""将要放置的篮子|将""遥控器""放置在篮子内|确定放稳""遥控器""后，松手并恢复到初始姿态",10.412,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,male,180.0,67.0,24.0,CN,nr,1,1,square09/20260304/1220_22,0
9f1a6e57-923d-4a67-875f-271e86adcf20,1220_23,square09/20260304/1220_23_1520611558,ITF,square09,2026/3/4,"将""遥控器""从桌面放入""篮子""中",左手抓放|带tracker|高度100CM|距离15CM|放入|篮子在前方,"演员呈现初始状态|低头查看""遥控器""|使用操作指定的手，抓取并抓紧""遥控器""|转头看向""遥控器""将要放置的篮子|将""遥控器""放置在篮子内|确定放稳""遥控器""后，松手并恢复到初始姿态",10.369,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,male,180.0,67.0,24.0,CN,nr,1,1,square09/20260304/1220_23,0
ae033de7-c5e9-4c5a-8c3d-4adf178e3d93,1220_24,square09/20260304/1220_24_1520611578,ITF,square09,2026/3/4,"将""遥控器""从桌面放入""篮子""中",左手抓放|带tracker|高度100CM|距离15CM|放入|篮子在前方,"演员呈现初始状态|低头查看""遥控器""|使用操作指定的手，抓取并抓紧""遥控器""|转头看向""遥控器""将要放置的篮子|将""遥控器""放置在篮子内|确定放稳""遥控器""后，松手并恢复到初始姿态",13.382,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,male,180.0,67.0,24.0,CN,nr,1,1,square09/20260304/1220_24,0
d1758336-1e40-409a-b96d-27a510f92e27,1220_25,square09/20260304/1220_25_1520611598,ITF,square09,2026/3/4,"将""遥控器""从桌面放入""篮子""中",左手抓放|带tracker|高度100CM|距离15CM|放入|篮子在前方,"演员呈现初始状态|低头查看""遥控器""|使用操作指定的手，抓取并抓紧""遥控器""|转头看向""遥控器""将要放置的篮子|将""遥控器""放置在篮子内|确定放稳""遥控器""后，松手并恢复到初始姿态",11.605,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,male,180.0,67.0,24.0,CN,nr,1,1,square09/20260304/1220_25,0
eaf9d67c-209c-4bc5-b829-702512441385,1220_26,square09/20260304/1220_26_1520611628,ITF,square09,2026/3/4,"将""遥控器""从桌面放入""篮子""中",左手抓放|带tracker|高度100CM|距离15CM|放入|篮子在前方,"演员呈现初始状态|低头查看""遥控器""|使用操作指定的手，抓取并抓紧""遥控器""|转头看向""遥控器""将要放置的篮子|将""遥控器""放置在篮子内|确定放稳""遥控器""后，松手并恢复到初始姿态",10.998,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,male,180.0,67.0,24.0,CN,nr,1,1,square09/20260304/1220_26,0
51419c41-8551-47c2-90a7-46d4898b716a,1220_27,square09/20260304/1220_27_1520611644,ITF,square09,2026/3/4,"将""遥控器""从桌面放入""篮子""中",左手抓放|带tracker|高度100CM|距离15CM|放入|篮子在前方,"演员呈现初始状态|低头查看""遥控器""|使用操作指定的手，抓取并抓紧""遥控器""|转头看向""遥控器""将要放置的篮子|将""遥控器""放置在篮子内|确定放稳""遥控器""后，松手并恢复到初始姿态",11.357,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,male,180.0,67.0,24.0,CN,nr,1,1,square09/20260304/1220_27,0
e40a7220-daf0-4f27-9e51-dd433fab3abf,1220_28,square09/20260304/1220_28_1520611683,ITF,square09,2026/3/4,"将""遥控器""从桌面放入""篮子""中",左手抓放|带tracker|高度100CM|距离15CM|放入|篮子在前方,"演员呈现初始状态|低头查看""遥控器""|使用操作指定的手，抓取并抓紧""遥控器""|转头看向""遥控器""将要放置的篮子|将""遥控器""放置在篮子内|确定放稳""遥控器""后，松手并恢复到初始姿态",11.558,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,male,180.0,67.0,24.0,CN,nr,1,1,square09/20260304/1220_28,0
bb9c7179-d1df-4ed3-b684-459bfaf1a765,1220_29,square09/20260304/1220_29_1520611699,ITF,square09,2026/3/4,"将""遥控器""从桌面放入""篮子""中",左手抓放|带tracker|高度100CM|距离15CM|放入|篮子在前方,"演员呈现初始状态|低头查看""遥控器""|使用操作指定的手，抓取并抓紧""遥控器""|转头看向""遥控器""将要放置的篮子|将""遥控器""放置在篮子内|确定放稳""遥控器""后，松手并恢复到初始姿态",11.319,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,male,180.0,67.0,24.0,CN,nr,1,1,square09/20260304/1220_29,0
82e0fab7-2661-4fbb-8736-59d10d6c158a,1220_30,square09/20260304/1220_30_1520611720,ITF,square09,2026/3/4,"将""遥控器""从桌面放入""篮子""中",左手抓放|带tracker|高度100CM|距离15CM|放入|篮子在前方,"演员呈现初始状态|低头查看""遥控器""|使用操作指定的手，抓取并抓紧""遥控器""|转头看向""遥控器""将要放置的篮子|将""遥控器""放置在篮子内|确定放稳""遥控器""后，松手并恢复到初始姿态",10.685,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,male,180.0,67.0,24.0,CN,nr,1,1,square09/20260304/1220_30,0
bb1ed32a-cd7f-442a-9c2b-85f25940d509,1220_31,square09/20260304/1220_31_1520611736,ITF,square09,2026/3/4,"将""遥控器""从桌面放入""篮子""中",左手抓放|带tracker|高度100CM|距离15CM|放入|篮子在前方,"演员呈现初始状态|低头查看""遥控器""|使用操作指定的手，抓取并抓紧""遥控器""|转头看向""遥控器""将要放置的篮子|将""遥控器""放置在篮子内|确定放稳""遥控器""后，松手并恢复到初始姿态",10.095,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,male,180.0,67.0,24.0,CN,nr,1,1,square09/20260304/1220_31,0
e9cc89b1-c38c-44c7-9730-cf296163654e,1220_32,square09/20260304/1220_32_1520611756,ITF,square09,2026/3/4,"将""遥控器""从桌面放入""篮子""中",左手抓放|带tracker|高度100CM|距离15CM|放入|篮子在前方,"演员呈现初始状态|低头查看""遥控器""|使用操作指定的手，抓取并抓紧""遥控器""|转头看向""遥控器""将要放置的篮子|将""遥控器""放置在篮子内|确定放稳""遥控器""后，松手并恢复到初始姿态",12.763,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,male,180.0,67.0,24.0,CN,nr,1,1,square09/20260304/1220_32,0
b6ca9d05-aff9-4740-8601-7c1c95cb104a,1220_33,square09/20260304/1220_33_1520611774,ITF,square09,2026/3/4,"将""遥控器""从桌面放入""篮子""中",左手抓放|带tracker|高度100CM|距离15CM|放入|篮子在前方,"演员呈现初始状态|低头查看""遥控器""|使用操作指定的手，抓取并抓紧""遥控器""|转头看向""遥控器""将要放置的篮子|将""遥控器""放置在篮子内|确定放稳""遥控器""后，松手并恢复到初始姿态",12.028,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,male,180.0,67.0,24.0,CN,nr,1,1,square09/20260304/1220_33,0
ce4210af-ecd8-4fe9-83ce-b9800ef787c9,1220_34,square09/20260304/1220_34_1520611789,ITF,square09,2026/3/4,"将""遥控器""从桌面放入""篮子""中",左手抓放|带tracker|高度100CM|距离15CM|放入|篮子在前方,"演员呈现初始状态|低头查看""遥控器""|使用操作指定的手，抓取并抓紧""遥控器""|转头看向""遥控器""将要放置的篮子|将""遥控器""放置在篮子内|确定放稳""遥控器""后，松手并恢复到初始姿态",12.467,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,male,180.0,67.0,24.0,CN,nr,1,1,square09/20260304/1220_34,0
835c10f9-83b2-4654-b3b0-d745dd96d8c3,1220_35,square09/20260304/1220_35_1520611807,ITF,square09,2026/3/4,"将""遥控器""从桌面放入""篮子""中",左手抓放|带tracker|高度100CM|距离15CM|放入|篮子在前方,"演员呈现初始状态|低头查看""遥控器""|使用操作指定的手，抓取并抓紧""遥控器""|转头看向""遥控器""将要放置的篮子|将""遥控器""放置在篮子内|确定放稳""遥控器""后，松手并恢复到初始姿态",12.946,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,male,180.0,67.0,24.0,CN,nr,1,1,square09/20260304/1220_35,0
398e69a9-d59f-4b7f-b586-6204a4507def,1220_36,square09/20260304/1220_36_1520611826,ITF,square09,2026/3/4,"将""遥控器""从桌面放入""篮子""中",左手抓放|带tracker|高度100CM|距离15CM|放入|篮子在前方,"演员呈现初始状态|低头查看""遥控器""|使用操作指定的手，抓取并抓紧""遥控器""|转头看向""遥控器""将要放置的篮子|将""遥控器""放置在篮子内|确定放稳""遥控器""后，松手并恢复到初始姿态",15.439,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,male,180.0,67.0,24.0,CN,nr,1,1,square09/20260304/1220_36,0
98d2ca0e-5299-42fd-aaef-6c6ea9e2429a,1220_37,square09/20260304/1220_37_1520611847,ITF,square09,2026/3/4,"将""遥控器""从桌面放入""篮子""中",左手抓放|带tracker|高度100CM|距离15CM|放入|篮子在前方,"演员呈现初始状态|低头查看""遥控器""|使用操作指定的手，抓取并抓紧""遥控器""|转头看向""遥控器""将要放置的篮子|将""遥控器""放置在篮子内|确定放稳""遥控器""后，松手并恢复到初始姿态",13.204,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,male,180.0,67.0,24.0,CN,nr,1,1,square09/20260304/1220_37,0
aed46005-128e-4832-8a78-f83dfa59b0bb,1220_38,square09/20260304/1220_38_1520611866,ITF,square09,2026/3/4,"将""遥控器""从桌面放入""篮子""中",左手抓放|带tracker|高度100CM|距离15CM|放入|篮子在前方,"演员呈现初始状态|低头查看""遥控器""|使用操作指定的手，抓取并抓紧""遥控器""|转头看向""遥控器""将要放置的篮子|将""遥控器""放置在篮子内|确定放稳""遥控器""后，松手并恢复到初始姿态",12.885,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,male,180.0,67.0,24.0,CN,nr,1,1,square09/20260304/1220_38,0
2cb3e864-03e3-4eca-9b05-ee3b95c17ea8,1220_39,square09/20260304/1220_39_1520611885,ITF,square09,2026/3/4,"将""遥控器""从桌面放入""篮子""中",左手抓放|带tracker|高度100CM|距离15CM|放入|篮子在前方,"演员呈现初始状态|低头查看""遥控器""|使用操作指定的手，抓取并抓紧""遥控器""|转头看向""遥控器""将要放置的篮子|将""遥控器""放置在篮子内|确定放稳""遥控器""后，松手并恢复到初始姿态",14.989,6dof-bodywithfingers|6dof-items|vision-ego|vision-side|depth-ego|depth-side|hand-pressure,,male,180.0,67.0,24.0,CN,nr,1,1,square09/20260304/1220_39,0
