id,tags,name,items,steps,hints,count,done_count,seat,scene,due,enable,desc
111,将右前方手冲壶拿起|放置在左侧置物架|桌子高度90CM|桌子距离25CM,将右前方手冲壶拿起，放置在左侧置物架,pourover_kettle_d82mm_qc|置物架,演员呈现初始状态|低头注释即将操作的道具|将右前方手冲壶拿起|放置在左侧置物架|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|放慢动作保证录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task001
112,抓起左侧置物架|替换中间桌面的置物架|桌子高度90CM|桌子距离15CM,抓起左侧置物架，替换中间桌面的置物架,置物架,演员呈现初始状态|低头注释即将操作的道具|抓起左侧置物架|替换中间桌面的置物架|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|放慢动作保证录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task005
113,拿起中间乐高方块|放置在右前方篮子里|桌子高度100CM|桌子距离25CM,拿起中间乐高方块，放置在右前方篮子里,乐高方块|basket_30_xp,演员呈现初始状态|低头注释即将操作的道具|拿起中间乐高方块|放置在右前方篮子里|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|放慢动作保证录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task006
114,将左前方小烛台拿起|放置在右侧置物架|桌子高度100CM|桌子距离15CM,将左前方小烛台拿起，放置在右侧置物架,小烛台|置物架,演员呈现初始状态|低头注释即将操作的道具|将左前方小烛台拿起|放置在右侧置物架|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|放慢动作保证录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task003
115,抓起右侧扫帚|扫向中间地面|桌子高度90CM|桌子距离25CM,抓起右侧扫帚，扫向中间地面,扫帚,演员呈现初始状态|低头注释即将操作的道具|抓起右侧扫帚|扫向中间地面|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|放慢动作保证录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task002
116,拿起左前方长柄刷子|替换右侧置物架内的长柄刷子|桌子高度90CM|桌子距离15CM,拿起左前方长柄刷子，替换右侧置物架内的长柄刷子,长柄刷子|置物架,演员呈现初始状态|低头注释即将操作的道具|拿起左前方长柄刷子|替换右侧置物架内的长柄刷子|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|放慢动作保证录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task005
117,将中间水杯拿起|放置在左前方桌面|桌子高度100CM|桌子距离25CM,将中间水杯拿起，放置在左前方桌面,cup_tea_yellow_d74mm_qc,演员呈现初始状态|低头注释即将操作的道具|将中间水杯拿起|放置在左前方桌面|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|放慢动作保证录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task001
118,抓起右侧纸团|扔进左前方桌面垃圾桶|桌子高度100CM|桌子距离15CM,抓起右侧纸团，扔进左前方桌面垃圾桶,纸团|桌面垃圾桶,演员呈现初始状态|低头注释即将操作的道具|抓起右侧纸团|扔进左前方桌面垃圾桶|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|放慢动作保证录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task004
119,拿起左侧“鸭子”|放置在中间置物架上|桌子高度90CM|桌子距离25CM,拿起左侧“鸭子”，放置在中间置物架上,duck|置物架,演员呈现初始状态|低头注释即将操作的道具|拿起左侧“鸭子”|放置在中间置物架上|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|放慢动作保证录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task001
120,将右前方手冲壶拿起|对准左侧水杯倒入咖啡|桌子高度90CM|桌子距离15CM,将右前方手冲壶拿起，对准左侧水杯倒入咖啡,pourover_kettle_d82mm_qc|cup_tea_yellow_d74mm_qc,演员呈现初始状态|低头注释即将操作的道具|将右前方手冲壶拿起|对准左侧水杯倒入咖啡|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|放慢动作保证录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task001
121,将右侧手冲壶拿起|对准水杯倒入咖啡|桌子高度90CM|桌子距离25CM,将右侧手冲壶拿起，对准水杯倒入咖啡,pourover_kettle_d82mm_qc|cup_tea_yellow_d74mm_qc,演员呈现初始状态|低头注释即将操作的道具|将右侧手冲壶拿起|对准水杯倒入咖啡|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|放慢动作保证录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task001
122,拿起左前方置物架|放置在中间桌面|桌子高度90CM|桌子距离15CM,拿起左前方置物架，放置在中间桌面,置物架,演员呈现初始状态|低头注释即将操作的道具|拿起左前方置物架|放置在中间桌面|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|放慢动作保证录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task005
123,抓起右侧乐高方块|放置在左前方篮子里|桌子高度100CM|桌子距离25CM,抓起右侧乐高方块，放置在左前方篮子里,乐高方块|basket_30_xp,演员呈现初始状态|低头注释即将操作的道具|抓起右侧乐高方块|放置在左前方篮子里|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|放慢动作保证录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task006
124,将中间小烛台拿起|放置在右前方置物架|桌子高度100CM|桌子距离15CM,将中间小烛台拿起，放置在右前方置物架,小烛台|置物架,演员呈现初始状态|低头注释即将操作的道具|将中间小烛台拿起|放置在右前方置物架|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|放慢动作保证录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task003
125,拿起左侧纸团|扔进中间桌面垃圾桶|桌子高度90CM|桌子距离25CM,拿起左侧纸团，扔进中间桌面垃圾桶,纸团|桌面垃圾桶,演员呈现初始状态|低头注释即将操作的道具|拿起左侧纸团|扔进中间桌面垃圾桶|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|放慢动作保证录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task004
126,抓起右前方“鸭子”|放置在左侧置物架上|桌子高度90CM|桌子距离15CM,抓起右前方“鸭子”，放置在左侧置物架上,duck|置物架,演员呈现初始状态|低头注释即将操作的道具|抓起右前方“鸭子”|放置在左侧置物架上|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|放慢动作保证录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task001
127,拿起中间水杯|放置在左前方桌面|桌子高度100CM|桌子距离25CM,拿起中间水杯，放置在左前方桌面,cup_tea_yellow_d74mm_qc,演员呈现初始状态|低头注释即将操作的道具|拿起中间水杯|放置在左前方桌面|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|放慢动作保证录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task001
128,将右侧扫帚拿起|扫向左前方地面|桌子高度100CM|桌子距离15CM,将右侧扫帚拿起，扫向左前方地面,扫帚,演员呈现初始状态|低头注释即将操作的道具|将右侧扫帚拿起|扫向左前方地面|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|放慢动作保证录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task002
129,抓起左前方长柄刷子|放置在右侧置物架|桌子高度90CM|桌子距离25CM,抓起左前方长柄刷子，放置在右侧置物架,长柄刷子|置物架,演员呈现初始状态|低头注释即将操作的道具|抓起左前方长柄刷子|放置在右侧置物架|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|放慢动作保证录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task005
130,拿起中间纸团|替换右侧桌面垃圾桶内的纸团|桌子高度90CM|桌子距离15CM,拿起中间纸团，替换右侧桌面垃圾桶内的纸团,纸团|桌面垃圾桶,演员呈现初始状态|低头注释即将操作的道具|拿起中间纸团|替换右侧桌面垃圾桶内的纸团|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|放慢动作保证录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task004
131,将左前方手冲壶拿起|放置在右侧置物架|桌子高度100CM|桌子距离25CM,将左前方手冲壶拿起，放置在右侧置物架,pourover_kettle_d82mm_qc|置物架,演员呈现初始状态|低头注释即将操作的道具|将左前方手冲壶拿起|放置在右侧置物架|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|放慢动作保证录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task001
132,抓起右侧置物架|替换中间桌面的置物架|桌子高度100CM|桌子距离15CM,抓起右侧置物架，替换中间桌面的置物架,置物架,演员呈现初始状态|低头注释即将操作的道具|抓起右侧置物架|替换中间桌面的置物架|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|放慢动作保证录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task005
133,拿起中间乐高方块|放置在左前方篮子里|桌子高度90CM|桌子距离25CM,拿起中间乐高方块，放置在左前方篮子里,乐高方块|basket_30_xp,演员呈现初始状态|低头注释即将操作的道具|拿起中间乐高方块|放置在左前方篮子里|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|放慢动作保证录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task006
134,将右前方小烛台拿起|放置在左侧置物架|桌子高度90CM|桌子距离15CM,将右前方小烛台拿起，放置在左侧置物架,小烛台|置物架,演员呈现初始状态|低头注释即将操作的道具|将右前方小烛台拿起|放置在左侧置物架|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|放慢动作保证录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task003
135,抓起左侧扫帚|扫向中间地面|桌子高度100CM|桌子距离25CM,抓起左侧扫帚，扫向中间地面,扫帚,演员呈现初始状态|低头注释即将操作的道具|抓起左侧扫帚|扫向中间地面|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|放慢动作保证录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task002
136,拿起右前方长柄刷子|替换左侧置物架内的长柄刷子|桌子高度100CM|桌子距离15CM,拿起右前方长柄刷子，替换左侧置物架内的长柄刷子,长柄刷子|置物架,演员呈现初始状态|低头注释即将操作的道具|拿起右前方长柄刷子|替换左侧置物架内的长柄刷子|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|放慢动作保证录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task005
137,将中间水杯拿起|放置在右前方桌面|桌子高度90CM|桌子距离25CM,将中间水杯拿起，放置在右前方桌面,cup_tea_yellow_d74mm_qc,演员呈现初始状态|低头注释即将操作的道具|将中间水杯拿起|放置在右前方桌面|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|放慢动作保证录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task001
138,抓起左侧纸团|扔进右前方桌面垃圾桶|桌子高度90CM|桌子距离15CM,抓起左侧纸团，扔进右前方桌面垃圾桶,纸团|桌面垃圾桶,演员呈现初始状态|低头注释即将操作的道具|抓起左侧纸团|扔进右前方桌面垃圾桶|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|放慢动作保证录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task004
139,拿起右侧“鸭子”|放置在中间置物架上|桌子高度100CM|桌子距离25CM,拿起右侧“鸭子”，放置在中间置物架上,duck|置物架,演员呈现初始状态|低头注释即将操作的道具|拿起右侧“鸭子”|放置在中间置物架上|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|放慢动作保证录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task001
140,将左前方手冲壶拿起|对准右侧水杯倒入咖啡|桌子高度100CM|桌子距离15CM,将左前方手冲壶拿起，对准右侧水杯倒入咖啡,pourover_kettle_d82mm_qc|cup_tea_yellow_d74mm_qc,演员呈现初始状态|低头注释即将操作的道具|将左前方手冲壶拿起|对准右侧水杯倒入咖啡|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|放慢动作保证录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task001
141,将右侧手冲壶拿起|对准水杯倒入咖啡|桌子高度100CM|桌子距离25CM,将右侧手冲壶拿起，对准水杯倒入咖啡,pourover_kettle_d82mm_qc|cup_tea_yellow_d74mm_qc,演员呈现初始状态|低头注释即将操作的道具|将右侧手冲壶拿起|对准水杯倒入咖啡|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|放慢动作保证录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task001
142,拿起左前方置物架|放置在中间桌面|桌子高度100CM|桌子距离15CM,拿起左前方置物架，放置在中间桌面,置物架,演员呈现初始状态|低头注释即将操作的道具|拿起左前方置物架|放置在中间桌面|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|放慢动作保证录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task005
143,抓起右侧乐高方块|放置在左前方篮子里|桌子高度90CM|桌子距离25CM,抓起右侧乐高方块，放置在左前方篮子里,乐高方块|basket_30_xp,演员呈现初始状态|低头注释即将操作的道具|抓起右侧乐高方块|放置在左前方篮子里|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|放慢动作保证录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task006
144,将中间小烛台拿起|放置在右前方置物架|桌子高度90CM|桌子距离15CM,将中间小烛台拿起，放置在右前方置物架,小烛台|置物架,演员呈现初始状态|低头注释即将操作的道具|将中间小烛台拿起|放置在右前方置物架|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|放慢动作保证录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task003
145,拿起左侧纸团|扔进中间桌面垃圾桶|桌子高度100CM|桌子距离25CM,拿起左侧纸团，扔进中间桌面垃圾桶,纸团|桌面垃圾桶,演员呈现初始状态|低头注释即将操作的道具|拿起左侧纸团|扔进中间桌面垃圾桶|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|放慢动作保证录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task004
146,抓起右前方“鸭子”|放置在左侧置物架上|桌子高度100CM|桌子距离15CM,抓起右前方“鸭子”，放置在左侧置物架上,duck|置物架,演员呈现初始状态|低头注释即将操作的道具|抓起右前方“鸭子”|放置在左侧置物架上|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|放慢动作保证录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task001
147,拿起中间水杯|放置在左前方桌面|桌子高度90CM|桌子距离25CM,拿起中间水杯，放置在左前方桌面,cup_tea_yellow_d74mm_qc,演员呈现初始状态|低头注释即将操作的道具|拿起中间水杯|放置在左前方桌面|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|放慢动作保证录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task001
148,将右侧扫帚拿起|扫向左前方地面|桌子高度90CM|桌子距离15CM,将右侧扫帚拿起，扫向左前方地面,扫帚,演员呈现初始状态|低头注释即将操作的道具|将右侧扫帚拿起|扫向左前方地面|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|放慢动作保证录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task002
149,抓起左前方长柄刷子|放置在右侧置物架|桌子高度100CM|桌子距离25CM,抓起左前方长柄刷子，放置在右侧置物架,长柄刷子|置物架,演员呈现初始状态|低头注释即将操作的道具|抓起左前方长柄刷子|放置在右侧置物架|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|放慢动作保证录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task005
150,拿起中间纸团|替换右侧桌面垃圾桶内的纸团|桌子高度100CM|桌子距离15CM,拿起中间纸团，替换右侧桌面垃圾桶内的纸团,纸团|桌面垃圾桶,演员呈现初始状态|低头注释即将操作的道具|拿起中间纸团|替换右侧桌面垃圾桶内的纸团|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|放慢动作保证录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task004
151,将左前方手冲壶拿起|放置在右侧置物架|桌子高度90CM|桌子距离25CM,将左前方手冲壶拿起，放置在右侧置物架,pourover_kettle_d82mm_qc|置物架,演员呈现初始状态|低头注释即将操作的道具|将左前方手冲壶拿起|放置在右侧置物架|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|放慢动作保证录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task001
152,抓起右侧置物架|替换中间桌面的置物架|桌子高度90CM|桌子距离15CM,抓起右侧置物架，替换中间桌面的置物架,置物架,演员呈现初始状态|低头注释即将操作的道具|抓起右侧置物架|替换中间桌面的置物架|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|放慢动作保证录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task005
153,拿起中间乐高方块|放置在左前方篮子里|桌子高度100CM|桌子距离25CM,拿起中间乐高方块，放置在左前方篮子里,乐高方块|basket_30_xp,演员呈现初始状态|低头注释即将操作的道具|拿起中间乐高方块|放置在左前方篮子里|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|放慢动作保证录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task006
154,将右前方小烛台拿起|放置在左侧置物架|桌子高度100CM|桌子距离15CM,将右前方小烛台拿起，放置在左侧置物架,小烛台|置物架,演员呈现初始状态|低头注释即将操作的道具|将右前方小烛台拿起|放置在左侧置物架|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|放慢动作保证录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task003
155,抓起左侧扫帚|扫向中间地面|桌子高度90CM|桌子距离25CM,抓起左侧扫帚，扫向中间地面,扫帚,演员呈现初始状态|低头注释即将操作的道具|抓起左侧扫帚|扫向中间地面|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|放慢动作保证录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task002
156,拿起右前方长柄刷子|替换左侧置物架内的长柄刷子|桌子高度90CM|桌子距离15CM,拿起右前方长柄刷子，替换左侧置物架内的长柄刷子,长柄刷子|置物架,演员呈现初始状态|低头注释即将操作的道具|拿起右前方长柄刷子|替换左侧置物架内的长柄刷子|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|放慢动作保证录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task005
157,将中间水杯拿起|放置在右前方桌面|桌子高度100CM|桌子距离25CM,将中间水杯拿起，放置在右前方桌面,cup_tea_yellow_d74mm_qc,演员呈现初始状态|低头注释即将操作的道具|将中间水杯拿起|放置在右前方桌面|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|放慢动作保证录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task001
158,抓起左侧纸团|扔进右前方桌面垃圾桶|桌子高度100CM|桌子距离15CM,抓起左侧纸团，扔进右前方桌面垃圾桶,纸团|桌面垃圾桶,演员呈现初始状态|低头注释即将操作的道具|抓起左侧纸团|扔进右前方桌面垃圾桶|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|放慢动作保证录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task004
159,拿起右侧“鸭子”|放置在中间置物架上|桌子高度90CM|桌子距离25CM,拿起右侧“鸭子”，放置在中间置物架上,duck|置物架,演员呈现初始状态|低头注释即将操作的道具|拿起右侧“鸭子”|放置在中间置物架上|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|放慢动作保证录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task001
160,将左前方手冲壶拿起|对准右侧水杯倒入咖啡|桌子高度90CM|桌子距离15CM,将左前方手冲壶拿起，对准右侧水杯倒入咖啡,pourover_kettle_d82mm_qc|cup_tea_yellow_d74mm_qc,演员呈现初始状态|低头注释即将操作的道具|将左前方手冲壶拿起|对准右侧水杯倒入咖啡|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|放慢动作保证录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task001
