id,tags,name,items,steps,hints,count,done_count,seat,scene,due,enable,desc
2101,右手将右前方手冲壶拿起|放置在左侧置物架|桌子高度100CM|桌子距离25CM,右手将右前方手冲壶拿起，放置在左侧置物架,pourover_kettle_d82mm_qc|置物架,演员呈现初始状态|低头注释即将操作的道具|右手将右前方手冲壶拿起|放置在左侧置物架|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|动作速度平稳|录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task004
2102,左手将左前方手冲壶拿起|放置在右侧置物架|桌子高度100CM|桌子距离25CM,左手将左前方手冲壶拿起，放置在右侧置物架,pourover_kettle_d82mm_qc|置物架,演员呈现初始状态|低头注释即将操作的道具|左手将左前方手冲壶拿起|放置在右侧置物架|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|动作速度平稳|录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task004
2103,右手将左前方手冲壶拿起|放置在右侧置物架|桌子高度100CM|桌子距离25CM,右手将左前方手冲壶拿起，放置在右侧置物架,pourover_kettle_d82mm_qc|置物架,演员呈现初始状态|低头注释即将操作的道具|右手将左前方手冲壶拿起|放置在右侧置物架|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|动作速度平稳|录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task004
2104,左手将右前方手冲壶拿起|放置在左侧置物架|桌子高度90CM|桌子距离15CM,左手将右前方手冲壶拿起，放置在左侧置物架,pourover_kettle_d82mm_qc|置物架,演员呈现初始状态|低头注释即将操作的道具|左手将右前方手冲壶拿起|放置在左侧置物架|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|动作速度平稳|录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task004
2105,右手将右前方手冲壶拿起|放置在左侧置物架|桌子高度90CM|桌子距离15CM,右手将右前方手冲壶拿起，放置在左侧置物架,pourover_kettle_d82mm_qc|置物架,演员呈现初始状态|低头注释即将操作的道具|右手将右前方手冲壶拿起|放置在左侧置物架|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|动作速度平稳|录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task004
2106,左手将左前方手冲壶拿起|放置在右侧置物架|桌子高度90CM|桌子距离15CM,左手将左前方手冲壶拿起，放置在右侧置物架,pourover_kettle_d82mm_qc|置物架,演员呈现初始状态|低头注释即将操作的道具|左手将左前方手冲壶拿起|放置在右侧置物架|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|动作速度平稳|录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task004
2107,右手将左前方手冲壶拿起|放置在右侧置物架|桌子高度90CM|桌子距离15CM,右手将左前方手冲壶拿起，放置在右侧置物架,pourover_kettle_d82mm_qc|置物架,演员呈现初始状态|低头注释即将操作的道具|右手将左前方手冲壶拿起|放置在右侧置物架|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|动作速度平稳|录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task004
2108,左手将右前方手冲壶拿起|放置在左侧置物架|桌子高度90CM|桌子距离25CM,左手将右前方手冲壶拿起，放置在左侧置物架,pourover_kettle_d82mm_qc|置物架,演员呈现初始状态|低头注释即将操作的道具|左手将右前方手冲壶拿起|放置在左侧置物架|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|动作速度平稳|录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task004
2109,右手将右前方手冲壶拿起|放置在左侧置物架|桌子高度90CM|桌子距离25CM,右手将右前方手冲壶拿起，放置在左侧置物架,pourover_kettle_d82mm_qc|置物架,演员呈现初始状态|低头注释即将操作的道具|右手将右前方手冲壶拿起|放置在左侧置物架|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|动作速度平稳|录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task004
2110,左手将左前方手冲壶拿起|放置在右侧置物架|桌子高度90CM|桌子距离25CM,左手将左前方手冲壶拿起，放置在右侧置物架,pourover_kettle_d82mm_qc|置物架,演员呈现初始状态|低头注释即将操作的道具|左手将左前方手冲壶拿起|放置在右侧置物架|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|动作速度平稳|录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task004
2111,右手将左前方手冲壶拿起|放置在右侧置物架|桌子高度90CM|桌子距离25CM,右手将左前方手冲壶拿起，放置在右侧置物架,pourover_kettle_d82mm_qc|置物架,演员呈现初始状态|低头注释即将操作的道具|右手将左前方手冲壶拿起|放置在右侧置物架|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|动作速度平稳|录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task004
2112,左手抓起右侧乐高方块|放置在左前方篮子里|桌子高度100CM|桌子距离15CM,左手抓起右侧乐高方块，放置在左前方篮子里,乐高方块|basket_30_xp,演员呈现初始状态|低头注释即将操作的道具|左手抓起右侧乐高方块|放置在左前方篮子里|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|动作速度平稳|录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task005
2113,右手抓起右侧乐高方块|放置在左前方篮子里|桌子高度100CM|桌子距离15CM,右手抓起右侧乐高方块，放置在左前方篮子里,乐高方块|basket_30_xp,演员呈现初始状态|低头注释即将操作的道具|右手抓起右侧乐高方块|放置在左前方篮子里|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|动作速度平稳|录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task005
2114,左手抓起左侧乐高方块|放置在右前方篮子里|桌子高度100CM|桌子距离15CM,左手抓起左侧乐高方块，放置在右前方篮子里,乐高方块|basket_30_xp,演员呈现初始状态|低头注释即将操作的道具|左手抓起左侧乐高方块|放置在右前方篮子里|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|动作速度平稳|录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task005
2115,右手抓起左侧乐高方块|放置在右前方篮子里|桌子高度100CM|桌子距离15CM,右手抓起左侧乐高方块，放置在右前方篮子里,乐高方块|basket_30_xp,演员呈现初始状态|低头注释即将操作的道具|右手抓起左侧乐高方块|放置在右前方篮子里|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|动作速度平稳|录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task005
2116,左手拿起中间乐高方块|放置在左前方篮子里|桌子高度100CM|桌子距离15CM,左手拿起中间乐高方块，放置在左前方篮子里,乐高方块|basket_30_xp,演员呈现初始状态|低头注释即将操作的道具|左手拿起中间乐高方块|放置在左前方篮子里|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|动作速度平稳|录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task005
2117,右手拿起中间乐高方块|放置在左前方篮子里|桌子高度100CM|桌子距离15CM,右手拿起中间乐高方块，放置在左前方篮子里,乐高方块|basket_30_xp,演员呈现初始状态|低头注释即将操作的道具|右手拿起中间乐高方块|放置在左前方篮子里|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|动作速度平稳|录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task005
2118,左手拿起中间乐高方块|放置在右前方篮子里|桌子高度100CM|桌子距离15CM,左手拿起中间乐高方块，放置在右前方篮子里,乐高方块|basket_30_xp,演员呈现初始状态|低头注释即将操作的道具|左手拿起中间乐高方块|放置在右前方篮子里|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|动作速度平稳|录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task005
2119,右手拿起中间乐高方块|放置在右前方篮子里|桌子高度100CM|桌子距离15CM,右手拿起中间乐高方块，放置在右前方篮子里,乐高方块|basket_30_xp,演员呈现初始状态|低头注释即将操作的道具|右手拿起中间乐高方块|放置在右前方篮子里|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|动作速度平稳|录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task005
2120,左手抓起右侧乐高方块|放置在左前方篮子里|桌子高度100CM|桌子距离25CM,左手抓起右侧乐高方块，放置在左前方篮子里,乐高方块|basket_30_xp,演员呈现初始状态|低头注释即将操作的道具|左手抓起右侧乐高方块|放置在左前方篮子里|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|动作速度平稳|录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task005
2121,右手抓起右侧乐高方块|放置在左前方篮子里|桌子高度100CM|桌子距离25CM,右手抓起右侧乐高方块，放置在左前方篮子里,乐高方块|basket_30_xp,演员呈现初始状态|低头注释即将操作的道具|右手抓起右侧乐高方块|放置在左前方篮子里|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|动作速度平稳|录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task005
2122,左手抓起左侧乐高方块|放置在右前方篮子里|桌子高度100CM|桌子距离25CM,左手抓起左侧乐高方块，放置在右前方篮子里,乐高方块|basket_30_xp,演员呈现初始状态|低头注释即将操作的道具|左手抓起左侧乐高方块|放置在右前方篮子里|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|动作速度平稳|录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task005
2123,右手抓起左侧乐高方块|放置在右前方篮子里|桌子高度100CM|桌子距离25CM,右手抓起左侧乐高方块，放置在右前方篮子里,乐高方块|basket_30_xp,演员呈现初始状态|低头注释即将操作的道具|右手抓起左侧乐高方块|放置在右前方篮子里|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|动作速度平稳|录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task005
2124,左手拿起中间乐高方块|放置在左前方篮子里|桌子高度100CM|桌子距离25CM,左手拿起中间乐高方块，放置在左前方篮子里,乐高方块|basket_30_xp,演员呈现初始状态|低头注释即将操作的道具|左手拿起中间乐高方块|放置在左前方篮子里|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|动作速度平稳|录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task005
2125,右手拿起中间乐高方块|放置在左前方篮子里|桌子高度100CM|桌子距离25CM,右手拿起中间乐高方块，放置在左前方篮子里,乐高方块|basket_30_xp,演员呈现初始状态|低头注释即将操作的道具|右手拿起中间乐高方块|放置在左前方篮子里|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|动作速度平稳|录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task005
2126,左手拿起中间乐高方块|放置在右前方篮子里|桌子高度100CM|桌子距离25CM,左手拿起中间乐高方块，放置在右前方篮子里,乐高方块|basket_30_xp,演员呈现初始状态|低头注释即将操作的道具|左手拿起中间乐高方块|放置在右前方篮子里|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|动作速度平稳|录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task005
2127,右手拿起中间乐高方块|放置在右前方篮子里|桌子高度100CM|桌子距离25CM,右手拿起中间乐高方块，放置在右前方篮子里,乐高方块|basket_30_xp,演员呈现初始状态|低头注释即将操作的道具|右手拿起中间乐高方块|放置在右前方篮子里|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|动作速度平稳|录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task005
2128,左手抓起右侧乐高方块|放置在左前方篮子里|桌子高度90CM|桌子距离15CM,左手抓起右侧乐高方块，放置在左前方篮子里,乐高方块|basket_30_xp,演员呈现初始状态|低头注释即将操作的道具|左手抓起右侧乐高方块|放置在左前方篮子里|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|动作速度平稳|录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task005
2129,右手抓起右侧乐高方块|放置在左前方篮子里|桌子高度90CM|桌子距离15CM,右手抓起右侧乐高方块，放置在左前方篮子里,乐高方块|basket_30_xp,演员呈现初始状态|低头注释即将操作的道具|右手抓起右侧乐高方块|放置在左前方篮子里|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|动作速度平稳|录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task005
2130,左手抓起左侧乐高方块|放置在右前方篮子里|桌子高度90CM|桌子距离15CM,左手抓起左侧乐高方块，放置在右前方篮子里,乐高方块|basket_30_xp,演员呈现初始状态|低头注释即将操作的道具|左手抓起左侧乐高方块|放置在右前方篮子里|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|动作速度平稳|录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task005
2131,右手抓起左侧乐高方块|放置在右前方篮子里|桌子高度90CM|桌子距离15CM,右手抓起左侧乐高方块，放置在右前方篮子里,乐高方块|basket_30_xp,演员呈现初始状态|低头注释即将操作的道具|右手抓起左侧乐高方块|放置在右前方篮子里|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|动作速度平稳|录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task005
2132,左手拿起中间乐高方块|放置在左前方篮子里|桌子高度90CM|桌子距离15CM,左手拿起中间乐高方块，放置在左前方篮子里,乐高方块|basket_30_xp,演员呈现初始状态|低头注释即将操作的道具|左手拿起中间乐高方块|放置在左前方篮子里|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|动作速度平稳|录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task005
2133,右手拿起中间乐高方块|放置在左前方篮子里|桌子高度90CM|桌子距离15CM,右手拿起中间乐高方块，放置在左前方篮子里,乐高方块|basket_30_xp,演员呈现初始状态|低头注释即将操作的道具|右手拿起中间乐高方块|放置在左前方篮子里|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|动作速度平稳|录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task005
2134,左手拿起中间乐高方块|放置在右前方篮子里|桌子高度90CM|桌子距离15CM,左手拿起中间乐高方块，放置在右前方篮子里,乐高方块|basket_30_xp,演员呈现初始状态|低头注释即将操作的道具|左手拿起中间乐高方块|放置在右前方篮子里|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|动作速度平稳|录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task005
2135,右手拿起中间乐高方块|放置在右前方篮子里|桌子高度90CM|桌子距离15CM,右手拿起中间乐高方块，放置在右前方篮子里,乐高方块|basket_30_xp,演员呈现初始状态|低头注释即将操作的道具|右手拿起中间乐高方块|放置在右前方篮子里|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|动作速度平稳|录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task005
2136,左手抓起右侧乐高方块|放置在左前方篮子里|桌子高度90CM|桌子距离25CM,左手抓起右侧乐高方块，放置在左前方篮子里,乐高方块|basket_30_xp,演员呈现初始状态|低头注释即将操作的道具|左手抓起右侧乐高方块|放置在左前方篮子里|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|动作速度平稳|录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task005
2137,右手抓起右侧乐高方块|放置在左前方篮子里|桌子高度90CM|桌子距离25CM,右手抓起右侧乐高方块，放置在左前方篮子里,乐高方块|basket_30_xp,演员呈现初始状态|低头注释即将操作的道具|右手抓起右侧乐高方块|放置在左前方篮子里|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|动作速度平稳|录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task005
2138,左手抓起左侧乐高方块|放置在右前方篮子里|桌子高度90CM|桌子距离25CM,左手抓起左侧乐高方块，放置在右前方篮子里,乐高方块|basket_30_xp,演员呈现初始状态|低头注释即将操作的道具|左手抓起左侧乐高方块|放置在右前方篮子里|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|动作速度平稳|录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task005
2139,右手抓起左侧乐高方块|放置在右前方篮子里|桌子高度90CM|桌子距离25CM,右手抓起左侧乐高方块，放置在右前方篮子里,乐高方块|basket_30_xp,演员呈现初始状态|低头注释即将操作的道具|右手抓起左侧乐高方块|放置在右前方篮子里|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|动作速度平稳|录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task005
2140,左手拿起中间乐高方块|放置在左前方篮子里|桌子高度90CM|桌子距离25CM,左手拿起中间乐高方块，放置在左前方篮子里,乐高方块|basket_30_xp,演员呈现初始状态|低头注释即将操作的道具|左手拿起中间乐高方块|放置在左前方篮子里|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|动作速度平稳|录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task005
2141,右手拿起中间乐高方块|放置在左前方篮子里|桌子高度90CM|桌子距离25CM,右手拿起中间乐高方块，放置在左前方篮子里,乐高方块|basket_30_xp,演员呈现初始状态|低头注释即将操作的道具|右手拿起中间乐高方块|放置在左前方篮子里|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|动作速度平稳|录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task005
2142,左手拿起中间乐高方块|放置在右前方篮子里|桌子高度90CM|桌子距离25CM,左手拿起中间乐高方块，放置在右前方篮子里,乐高方块|basket_30_xp,演员呈现初始状态|低头注释即将操作的道具|左手拿起中间乐高方块|放置在右前方篮子里|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|动作速度平稳|录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task005
2143,右手拿起中间乐高方块|放置在右前方篮子里|桌子高度90CM|桌子距离25CM,右手拿起中间乐高方块，放置在右前方篮子里,乐高方块|basket_30_xp,演员呈现初始状态|低头注释即将操作的道具|右手拿起中间乐高方块|放置在右前方篮子里|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|动作速度平稳|录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task005
2144,左手将中间小烛台拿起|放置在左前方置物架|桌子高度100CM|桌子距离15CM,左手将中间小烛台拿起，放置在左前方置物架,小烛台|置物架,演员呈现初始状态|低头注释即将操作的道具|左手将中间小烛台拿起|放置在左前方置物架|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|动作速度平稳|录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task006
2145,右手将中间小烛台拿起|放置在左前方置物架|桌子高度100CM|桌子距离15CM,右手将中间小烛台拿起，放置在左前方置物架,小烛台|置物架,演员呈现初始状态|低头注释即将操作的道具|右手将中间小烛台拿起|放置在左前方置物架|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|动作速度平稳|录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task006
2146,左手将右前方小烛台拿起|放置在左侧置物架|桌子高度100CM|桌子距离15CM,左手将右前方小烛台拿起，放置在左侧置物架,小烛台|置物架,演员呈现初始状态|低头注释即将操作的道具|左手将右前方小烛台拿起|放置在左侧置物架|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|动作速度平稳|录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task006
2147,右手将右前方小烛台拿起|放置在左侧置物架|桌子高度100CM|桌子距离15CM,右手将右前方小烛台拿起，放置在左侧置物架,小烛台|置物架,演员呈现初始状态|低头注释即将操作的道具|右手将右前方小烛台拿起|放置在左侧置物架|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|动作速度平稳|录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task006
2148,左手将左前方小烛台拿起|放置在右侧置物架|桌子高度100CM|桌子距离15CM,左手将左前方小烛台拿起，放置在右侧置物架,小烛台|置物架,演员呈现初始状态|低头注释即将操作的道具|左手将左前方小烛台拿起|放置在右侧置物架|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|动作速度平稳|录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task006
2149,右手将左前方小烛台拿起|放置在右侧置物架|桌子高度100CM|桌子距离15CM,右手将左前方小烛台拿起，放置在右侧置物架,小烛台|置物架,演员呈现初始状态|低头注释即将操作的道具|右手将左前方小烛台拿起|放置在右侧置物架|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|动作速度平稳|录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task006
2150,左手将中间小烛台拿起|放置在右前方置物架|桌子高度100CM|桌子距离15CM,左手将中间小烛台拿起，放置在右前方置物架,小烛台|置物架,演员呈现初始状态|低头注释即将操作的道具|左手将中间小烛台拿起|放置在右前方置物架|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|动作速度平稳|录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task006
2151,右手将中间小烛台拿起|放置在右前方置物架|桌子高度100CM|桌子距离15CM,右手将中间小烛台拿起，放置在右前方置物架,小烛台|置物架,演员呈现初始状态|低头注释即将操作的道具|右手将中间小烛台拿起|放置在右前方置物架|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|动作速度平稳|录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task006
2152,左手将中间小烛台拿起|放置在左前方置物架|桌子高度100CM|桌子距离25CM,左手将中间小烛台拿起，放置在左前方置物架,小烛台|置物架,演员呈现初始状态|低头注释即将操作的道具|左手将中间小烛台拿起|放置在左前方置物架|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|动作速度平稳|录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task006
2153,右手将中间小烛台拿起|放置在左前方置物架|桌子高度100CM|桌子距离25CM,右手将中间小烛台拿起，放置在左前方置物架,小烛台|置物架,演员呈现初始状态|低头注释即将操作的道具|右手将中间小烛台拿起|放置在左前方置物架|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|动作速度平稳|录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task006
2154,左手将右前方小烛台拿起|放置在左侧置物架|桌子高度100CM|桌子距离25CM,左手将右前方小烛台拿起，放置在左侧置物架,小烛台|置物架,演员呈现初始状态|低头注释即将操作的道具|左手将右前方小烛台拿起|放置在左侧置物架|放下手中道具|松手并恢复到初始姿态,初始状态双手放松放置在桌面上手心朝下|手操作道具时目光跟随手动作缓慢移动|动作速度平稳|录制时长不低于10秒,5,,,HUMAN_CAGE,2025/11/30,TRUE,NR26Q2_ITF_Act1_Task006
